Unnamed: 0	wordpos_mod	word_mod	sentid	punctuation	model	prob	surp	wordpos	pairid	condition	comparison	sentence	ROI	freqs	log_freq	expected_surp_linear	adjusted_surp_linear	adjusted_prob_linear	expected_surp_gam	adjusted_surp	adjusted_prob
10	1	captain	2	False	google-bert/bert-base-cased	0.1701076030731201	2.555480480194092	1	1	order_meaning1_syn1	unexpected	The captain gave an command to fire the engines.	4	3968	8.286269452783065	6.446151632102977	-3.890671151908885	48.9437241768817	6.392071361771127	-3.8365908815770355	46.367133642358375
11	2	gave	2	False	google-bert/bert-base-cased	0.3803745210170746	1.3945075273513794	2	1	order_meaning1_syn1	unexpected	The captain gave an command to fire the engines.	4	19334	9.869672204041397	4.9496339815746975	-3.555126454223318	34.99224460504433	4.102197743362213	-2.7076902160108336	14.994601195432233
12	3	an	2	False	google-bert/bert-base-cased	0.0001787462533684	12.449799537658691	3	1	order_meaning1_syn1	unexpected	The captain gave an command to fire the engines.	4	435700	12.984711507260117	2.005524344496285	10.444275193162406	2.9114471844505236e-05	1.7928424783017398	10.656957059356952	2.3536525676505e-05
13	4	command	2	False	google-bert/bert-base-cased	0.0002792481682263	11.806164741516112	4	1	order_meaning1_syn1	unexpected	The captain gave an command to fire the engines.	4	4722	8.460199469896118	6.281765571538464	5.524399169977648	0.003988264241290539	6.119186286210255	5.686978455305857	0.0033898200035212362
14	5	to	2	False	google-bert/bert-base-cased	0.9965031147003174	0.0050537912175059	5	1	order_meaning1_syn1	unexpected	The captain gave an command to fire the engines.	4	3042375	14.928149347056001	0.1687275929131573	-0.1636738016956514	1.1778300462583082	0.5018479285740103	-0.4967941373565044	1.643444160134317
15	6	fire	2	False	google-bert/bert-base-cased	0.020015301182866	5.642752647399902	6	1	order_meaning1_syn1	unexpected	The captain gave an command to fire the engines.	4	15897	9.673948594133059	5.134617768308786	0.5081348790911164	0.6016166207864353	4.3437246752934175	1.2990279721064848	0.27279683032966534
16	7	the	2	False	google-bert/bert-base-cased	0.6702579259872437	0.5772116780281067	7	1	order_meaning1_syn1	unexpected	The captain gave an command to fire the engines.	4	6500900	15.687451340644257	-0.5489096819893327	1.1261213600174393	0.32428861910246104	0.6360499535097368	-0.05883827548163012	1.0606037012466965
17	8	engines.	2	False	google-bert/bert-base-cased	0.4825080123264342	3.6279735267162327	8	1	order_meaning1_syn1	unexpected	The captain gave an command to fire the engines.	4	3336	8.112827478751374	6.610076429678718	-2.982102902962485	19.729261774979868	6.657526735776707	-3.029553209060474	20.687987318900646
18	0	He	3	False	google-bert/bert-base-cased	0.2747034728527069	1.8640528917312624	0	2	order_meaning1_syn1	expected	He followed the order without hesitation.	3	622141	13.340923641485727	1.6688584230954682	0.19519446863579426	0.8226746580805747	1.5651897363065217	0.29886315542474073	0.741660894761124
19	1	followed	3	False	google-bert/bert-base-cased	0.0152454739436507	6.035475254058838	1	2	order_meaning1_syn1	expected	He followed the order without hesitation.	3	11223	9.325809621782296	5.463653521559596	0.5718217324992416	0.5644961404663934	4.806242676574129	1.2292325774847086	0.29251697567904933
20	2	the	3	False	google-bert/bert-base-cased	0.4037773013114929	1.30836820602417	2	2	order_meaning1_syn1	expected	He followed the order without hesitation.	3	6500900	15.687451340644257	-0.5489096819893327	1.8572778880135026	0.15609696598360093	0.6360499535097368	0.6723182525144331	0.5105236820638409
21	3	order	3	False	google-bert/bert-base-cased	0.0088685108348727	6.817092418670654	3	2	order_meaning1_syn1	expected	He followed the order without hesitation.	3	24691	10.114234583513786	4.718491325516553	2.0986010931541017	0.12262785326464473	3.8192379057178396	2.9978545129528147	0.049894000547949756
22	4	without	3	False	google-bert/bert-base-cased	0.9889506697654724	0.0160295199602842	4	2	order_meaning1_syn1	expected	He followed the order without hesitation.	3	57243	10.955078112430767	3.9237868945960255	-3.9077573746357412	49.78717270442254	3.007684157834637	-2.991654637874353	19.9186133317671
23	5	hesitation.	3	False	google-bert/bert-base-cased	0.6975908130407333	0.6609820798039436	5	2	order_meaning1_syn1	expected	He followed the order without hesitation.	3	414	6.028278520230698	8.580241194983952	-7.919259115180008	2749.7330553854235	7.873758996906653	-7.212776917102709	1356.654358139204
24	0	He	4	False	google-bert/bert-base-cased	0.252813845872879	1.983852505683899	0	2	order_meaning1_syn1	unexpected	He followed the command without hesitation.	3	622141	13.340923641485727	1.6688584230954682	0.31499408258843076	0.7297931927429616	1.5651897363065217	0.41866276937737723	0.6579260306658311
25	1	followed	4	False	google-bert/bert-base-cased	0.01834137737751	5.768754005432129	1	2	order_meaning1_syn1	unexpected	He followed the command without hesitation.	3	11223	9.325809621782296	5.463653521559596	0.30510048387253264	0.7370493091016804	4.806242676574129	0.9625113288579996	0.3819325224201277
26	2	the	4	False	google-bert/bert-base-cased	0.2689265012741089	1.8947161436080933	2	2	order_meaning1_syn1	unexpected	He followed the command without hesitation.	3	6500900	15.687451340644257	-0.5489096819893327	2.443625825597426	0.08684539365874595	0.6360499535097368	1.2586661900983565	0.28403261947836067
27	3	command	4	False	google-bert/bert-base-cased	0.0018495299154892	9.078625679016112	3	2	order_meaning1_syn1	unexpected	He followed the command without hesitation.	3	4722	8.460199469896118	6.281765571538464	2.796860107477648	0.06100129976104903	6.119186286210255	2.959439392805857	0.05184797537484311
28	4	without	4	False	google-bert/bert-base-cased	0.989250898361206	0.015591662377119	4	2	order_meaning1_syn1	unexpected	He followed the command without hesitation.	3	57243	10.955078112430767	3.9237868945960255	-3.9081952322189064	49.8089771688122	3.007684157834637	-2.992092495457518	19.927336757330195
29	5	hesitation.	4	False	google-bert/bert-base-cased	0.7353232353925705	0.5363647332414985	5	2	order_meaning1_syn1	unexpected	He followed the command without hesitation.	3	414	6.028278520230698	8.580241194983952	-8.043876461742453	3114.6636932283627	7.873758996906653	-7.337394263665154	1536.7026502010488
30	0	The	5	False	google-bert/bert-base-cased	0.9049994349479676	0.1440112143754959	0	3	order_meaning1_syn1	expected	The general issued an order to move forward.	4	6500900	15.687451340644257	-0.5489096819893327	0.6929208963648286	0.5001131548996582	0.6360499535097368	-0.4920387391342409	1.6356474815452893
31	1	general	5	False	google-bert/bert-base-cased	0.0077317091636359	7.014997005462647	1	3	order_meaning1_syn1	expected	The general issued an order to move forward.	4	24827	10.119727327533543	4.713299981514613	2.3016970239480345	0.1000888463496084	3.8131238986259746	3.201873106836673	0.0406859234784821
32	2	issued	5	False	google-bert/bert-base-cased	0.3223790824413299	1.6331700086593628	2	3	order_meaning1_syn1	expected	The general issued an order to move forward.	4	3890	8.266421472984554	6.464910505720062	-4.831740497060699	125.42907972649087	6.422867970285013	-4.7896979616256505	120.26503852021727
33	3	an	5	False	google-bert/bert-base-cased	0.7053899168968201	0.5035071969032288	3	3	order_meaning1_syn1	expected	The general issued an order to move forward.	4	435700	12.984711507260117	2.005524344496285	-1.5020171475930564	4.490738422530224	1.7928424783017398	-1.289335281398511	3.63037257735102
34	4	order	5	False	google-bert/bert-base-cased	0.9871593713760376	0.01864505559206	4	3	order_meaning1_syn1	expected	The general issued an order to move forward.	4	24691	10.114234583513786	4.718491325516553	-4.6998462699244925	109.93027156412128	3.8192379057178396	-3.8005928501257795	44.727693453293874
35	5	to	5	False	google-bert/bert-base-cased	0.9984405636787416	0.0022515587043017	5	3	order_meaning1_syn1	expected	The general issued an order to move forward.	4	3042375	14.928149347056001	0.1687275929131573	-0.16647603420885562	1.181135228690969	0.5018479285740103	-0.49959636986970857	1.6480559314033476
36	6	move	5	False	google-bert/bert-base-cased	0.6572554707527161	0.6054738759994507	6	3	order_meaning1_syn1	expected	The general issued an order to move forward.	4	26475	10.183993941238814	4.652559830802364	-4.047085954802913	57.23044172470097	3.7423773913908516	-3.136903515391401	23.032436738802435
37	7	forward.	5	False	google-bert/bert-base-cased	0.5943993777036667	1.054412879049778	7	3	order_meaning1_syn1	expected	The general issued an order to move forward.	4	14805	9.602787783003043	5.201873815323575	-4.147460936273797	63.27314163058153	4.434846823965794	-3.3804339449160157	29.383519175871935
38	0	The	6	False	google-bert/bert-base-cased	0.9046685695648192	0.1445387601852417	0	3	order_meaning1_syn1	unexpected	The general issued an command to move forward.	4	6500900	15.687451340644257	-0.5489096819893327	0.6934484421745744	0.49984939188004723	0.6360499535097368	-0.4915111933244951	1.634784830134254
39	1	general	6	False	google-bert/bert-base-cased	0.0284005831927061	5.137935638427734	1	3	order_meaning1_syn1	unexpected	The general issued an command to move forward.	4	24827	10.119727327533543	4.713299981514613	0.42463565691312155	0.6540080250293641	3.8131238986259746	1.3248117398017598	0.26585300391727434
40	2	issued	6	False	google-bert/bert-base-cased	0.3493027687072754	1.5174500942230225	2	3	order_meaning1_syn1	unexpected	The general issued an command to move forward.	4	3890	8.266421472984554	6.464910505720062	-4.9474604114970395	140.81689247570822	6.422867970285013	-4.905417876061991	135.0193195614395
41	3	an	6	False	google-bert/bert-base-cased	0.0007148187141865	10.450135231018066	3	3	order_meaning1_syn1	unexpected	The general issued an command to move forward.	4	435700	12.984711507260117	2.005524344496285	8.444610886521781	0.00021505626067248193	1.7928424783017398	8.657292752716327	0.00017385433705424788
42	4	command	6	False	google-bert/bert-base-cased	0.0001002686185529	13.283842086791992	4	3	order_meaning1_syn1	unexpected	The general issued an command to move forward.	4	4722	8.460199469896118	6.281765571538464	7.0020765152535285	0.0009099903933625712	6.119186286210255	7.164655800581738	0.0007734451510250086
43	5	to	6	False	google-bert/bert-base-cased	0.9973809123039246	0.0037834683898836	5	3	order_meaning1_syn1	unexpected	The general issued an command to move forward.	4	3042375	14.928149347056001	0.1687275929131573	-0.1649441245232737	1.179327221399674	0.5018479285740103	-0.4980644601841267	1.6455331913579578
44	6	move	6	False	google-bert/bert-base-cased	0.6461577415466309	0.630041778087616	6	3	order_meaning1_syn1	unexpected	The general issued an command to move forward.	4	26475	10.183993941238814	4.652559830802364	-4.022518052714748	55.84154088477332	3.7423773913908516	-3.1123356133032356	22.473472492361957
45	7	forward.	6	False	google-bert/bert-base-cased	0.6058247536420822	0.9964376315474508	7	3	order_meaning1_syn1	unexpected	The general issued an command to move forward.	4	14805	9.602787783003043	5.201873815323575	-4.205436183776124	67.04983734014496	4.434846823965794	-3.4384091924183426	31.137385159819765
46	0	She	7	False	google-bert/bert-base-cased	0.1827875822782516	2.451760053634644	0	4	order_meaning1_syn1	expected	She refused to obey the order.	5	272348	12.514839611059164	2.4496132445522605	0.002146809082383516	0.9978554936640874	2.0540031679833035	0.3977568856513405	0.671825338189146
47	1	refused	7	False	google-bert/bert-base-cased	0.0752793252468109	3.731602430343628	1	4	order_meaning1_syn1	expected	She refused to obey the order.	5	4484	8.408493774492896	6.330634051615479	-2.599031621271851	13.450706348309696	6.200749468818273	-2.4691470384746452	11.812367058795221
48	2	to	7	False	google-bert/bert-base-cased	0.9997521042823792	0.000357679586159	2	4	order_meaning1_syn1	expected	She refused to obey the order.	5	3042375	14.928149347056001	0.1687275929131573	-0.1683699133269983	1.1833742756091439	0.5018479285740103	-0.5014902489878513	1.6511801075895736
49	3	obey	7	False	google-bert/bert-base-cased	0.3374442756175995	1.5672787427902222	3	4	order_meaning1_syn1	expected	She refused to obey the order.	5	535	6.284134161070802	8.338424965853267	-6.771146223063045	872.3111843742047	7.981281059201514	-6.414002316411292	610.3315392030887
50	4	the	7	False	google-bert/bert-base-cased	0.3534828722476959	1.5002877712249756	4	4	order_meaning1_syn1	expected	She refused to obey the order.	5	6500900	15.687451340644257	-0.5489096819893327	2.0491974532143082	0.12883826083985261	0.6360499535097368	0.8642378177152388	0.4213725929918026
51	5	order.	7	False	google-bert/bert-base-cased	0.5430116765201092	1.6473920065909624	5	4	order_meaning1_syn1	expected	She refused to obey the order.	5	24691	10.114234583513786	4.718491325516553	-3.07109931892559	21.565597117794734	3.8192379057178396	-2.171845899126877	8.774465880031332
52	0	She	8	False	google-bert/bert-base-cased	0.1281798332929611	2.963758707046509	0	4	order_meaning1_syn1	unexpected	She refused to obey the command	5	272348	12.514839611059164	2.4496132445522605	0.5141454624942483	0.5980113995059311	2.0540031679833035	0.9097555390632053	0.4026226375111612
53	1	refused	8	False	google-bert/bert-base-cased	0.1620832085609436	2.625193357467652	1	4	order_meaning1_syn1	unexpected	She refused to obey the command	5	4484	8.408493774492896	6.330634051615479	-3.705440694147827	40.66796550277005	6.200749468818273	-3.5755561113506213	35.71447651992713
54	2	to	8	False	google-bert/bert-base-cased	0.999620795249939	0.0005471450276672	2	4	order_meaning1_syn1	unexpected	She refused to obey the command	5	3042375	14.928149347056001	0.1687275929131573	-0.1681804478854901	1.183150088318089	0.5018479285740103	-0.5013007835463431	1.6508672956559407
55	3	obey	8	False	google-bert/bert-base-cased	0.2850606143474579	1.8106592893600464	3	4	order_meaning1_syn1	unexpected	She refused to obey the command	5	535	6.284134161070802	8.338424965853267	-6.527765676493221	683.8685197059037	7.981281059201514	-6.170621769841468	478.4835202406292
56	4	the	8	False	google-bert/bert-base-cased	0.3072403371334076	1.7025604248046875	4	4	order_meaning1_syn1	unexpected	She refused to obey the command	5	6500900	15.687451340644257	-0.5489096819893327	2.25147010679402	0.10524439028509842	0.6360499535097368	1.0665104712949507	0.34420754629245687
57	5	command	8	False	google-bert/bert-base-cased	7.477491453755647e-05	13.707085609436035	5	4	order_meaning1_syn1	unexpected	She refused to obey the command	5	4722	8.460199469896118	6.281765571538464	7.4253200378975714	0.0005959701131381808	6.119186286210255	7.5878993232257805	0.0005065440223596882
58	0	The	9	False	google-bert/bert-base-cased	0.6228668689727783	0.6830042004585266	0	5	order_meaning1_syn1	expected	The manager gave an order to stop production.	4	6500900	15.687451340644257	-0.5489096819893327	1.2319138824478593	0.2917336990314105	0.6360499535097368	0.0469542469487898	0.9541310509985628
59	1	manager	9	False	google-bert/bert-base-cased	0.0015541856409981	9.329625129699709	1	5	order_meaning1_syn1	expected	The manager gave an order to stop production.	4	10565	9.26539657772426	5.520751557219283	3.808873572480426	0.022173141331836503	4.890772594392486	4.438852535307223	0.01180948171140227
60	2	gave	9	False	google-bert/bert-base-cased	0.0848317742347717	3.559251546859741	2	5	order_meaning1_syn1	expected	The manager gave an order to stop production.	4	19334	9.869672204041397	4.9496339815746975	-1.3903824347149563	4.016385764665821	4.102197743362213	-0.5429461965024718	1.72107001045293
61	3	an	9	False	google-bert/bert-base-cased	0.2702967822551727	1.8873836994171145	3	5	order_meaning1_syn1	expected	The manager gave an order to stop production.	4	435700	12.984711507260117	2.005524344496285	-0.11814064507917066	1.125402382544242	1.7928424783017398	0.09454122111537466	0.9097902312849799
62	4	order	9	False	google-bert/bert-base-cased	0.9052048921585084	0.1436837166547775	4	5	order_meaning1_syn1	expected	The manager gave an order to stop production.	4	24691	10.114234583513786	4.718491325516553	-4.574807608861775	97.0093735976438	3.8192379057178396	-3.675554189063062	39.47052493034707
63	5	to	9	False	google-bert/bert-base-cased	0.9985764026641846	0.0020552757196128	5	5	order_meaning1_syn1	expected	The manager gave an order to stop production.	4	3042375	14.928149347056001	0.1687275929131573	-0.1666723171935445	1.1813670881932707	0.5018479285740103	-0.4997926528543975	1.6483794484899088
64	6	stop	9	False	google-bert/bert-base-cased	0.2059880346059799	2.279367685317993	6	5	order_meaning1_syn1	expected	The manager gave an order to stop production.	4	20247	9.91581130222496	4.9060266461975885	-2.6266589608795954	13.827494441247934	4.047210015990352	-1.7678423306723587	5.858199657321382
65	7	production.	9	False	google-bert/bert-base-cased	0.4769749250262975	4.846981801092625	7	5	order_meaning1_syn1	expected	The manager gave an order to stop production.	4	12841	9.460476328353995	5.3363762996633355	-0.4893944985707108	1.631328149320423	4.622352379406932	0.22462942168569278	0.7988121863898776
66	0	The	10	False	google-bert/bert-base-cased	0.7148234248161316	0.4843412041664123	0	5	order_meaning1_syn1	unexpected	The manager gave an command to stop production.	4	6500900	15.687451340644257	-0.5489096819893327	1.033250886155745	0.35584825601228726	0.6360499535097368	-0.1517087493433245	1.1638212233700609
67	1	manager	10	False	google-bert/bert-base-cased	0.0038758844602853	8.011259078979492	1	5	order_meaning1_syn1	unexpected	The manager gave an command to stop production.	4	10565	9.26539657772426	5.520751557219283	2.4905075217602093	0.08286789863909702	4.890772594392486	3.1204864845870066	0.04413569186228148
68	2	gave	10	False	google-bert/bert-base-cased	0.0850947052240371	3.5547866821289062	2	5	order_meaning1_syn1	unexpected	The manager gave an command to stop production.	4	19334	9.869672204041397	4.9496339815746975	-1.3948472994457912	4.034358476819027	4.102197743362213	-0.5474110612333067	1.7287715355816942
69	3	an	10	False	google-bert/bert-base-cased	0.0006193320732563	10.656999588012695	3	5	order_meaning1_syn1	unexpected	The manager gave an command to stop production.	4	435700	12.984711507260117	2.005524344496285	8.65147524351641	0.0001748686838847706	1.7928424783017398	8.864157109710955	0.0001413661662918784
70	4	command	10	False	google-bert/bert-base-cased	3.811473652604036e-05	14.679291725158691	4	5	order_meaning1_syn1	unexpected	The manager gave an command to stop production.	4	4722	8.460199469896118	6.281765571538464	8.397526153620227	0.0002254243000470112	6.119186286210255	8.560105438948437	0.0001915990905687495
71	5	to	10	False	google-bert/bert-base-cased	0.990884244441986	0.0132115678861737	5	5	order_meaning1_syn1	unexpected	The manager gave an command to stop production.	4	3042375	14.928149347056001	0.1687275929131573	-0.1555160250269836	1.1682606573258048	0.5018479285740103	-0.48863636068783656	1.630091846354297
72	6	stop	10	False	google-bert/bert-base-cased	0.0851351469755172	3.5541012287139893	6	5	order_meaning1_syn1	unexpected	The manager gave an command to stop production.	4	20247	9.91581130222496	4.9060266461975885	-1.3519254174835993	3.864859840033322	4.047210015990352	-0.49310878727636265	1.637398639838832
73	7	production.	10	False	google-bert/bert-base-cased	0.4747002816875465	5.527661010622979	7	5	order_meaning1_syn1	unexpected	The manager gave an command to stop production.	4	12841	9.460476328353995	5.3363762996633355	0.1912847109596436	0.8258974126293414	4.622352379406932	0.9053086312160472	0.40441705011405554
74	0	The	11	False	google-bert/bert-base-cased	0.9309173226356506	0.1032750010490417	0	6	order_meaning1_syn2	expected	The captain gave an order to fire the engines.	4	6500900	15.687451340644257	-0.5489096819893327	0.6521846830383744	0.5209065171210024	0.6360499535097368	-0.5327749524606951	1.7036533122597892
75	1	captain	11	False	google-bert/bert-base-cased	0.1429813653230667	2.806100845336914	1	6	order_meaning1_syn2	expected	The captain gave an order to fire the engines.	4	3968	8.286269452783065	6.446151632102977	-3.6400507867660625	38.09377133572556	6.392071361771127	-3.5859705164342133	36.08836507989577
76	2	gave	11	False	google-bert/bert-base-cased	0.4428698122501373	1.175045371055603	2	6	order_meaning1_syn2	expected	The captain gave an order to fire the engines.	4	19334	9.869672204041397	4.9496339815746975	-3.7745886105190944	43.57957644815246	4.102197743362213	-2.92715237230661	18.674377036439026
77	3	an	11	False	google-bert/bert-base-cased	0.0769896507263183	3.6991915702819824	3	6	order_meaning1_syn2	expected	The captain gave an order to fire the engines.	4	435700	12.984711507260117	2.005524344496285	1.6936672257856973	0.18384408848086947	1.7928424783017398	1.9063490919802426	0.14862200255988103
78	4	order	11	False	google-bert/bert-base-cased	0.9795783162117004	0.0297672785818576	4	6	order_meaning1_syn2	expected	The captain gave an order to fire the engines.	4	24691	10.114234583513786	4.718491325516553	-4.688724046934695	108.71437683084581	3.8192379057178396	-3.789470627135982	44.23297833863414
79	5	to	11	False	google-bert/bert-base-cased	0.9978675842285156	0.0030796714127063	5	6	order_meaning1_syn2	expected	The captain gave an order to fire the engines.	4	3042375	14.928149347056001	0.1687275929131573	-0.16564792150045102	1.1801575204799166	0.5018479285740103	-0.49876825716130396	1.6466917202806362
80	6	fire	11	False	google-bert/bert-base-cased	0.0273065194487571	5.194610595703125	6	6	order_meaning1_syn2	expected	The captain gave an order to fire the engines.	4	15897	9.673948594133059	5.134617768308786	0.05999282739433909	0.9417712885140987	4.3437246752934175	0.8508859204097075	0.42703644401694624
81	7	the	11	False	google-bert/bert-base-cased	0.6684563159942627	0.5810948014259338	7	6	order_meaning1_syn2	expected	The captain gave an order to fire the engines.	4	6500900	15.687451340644257	-0.5489096819893327	1.1300044834152665	0.32303180813326615	0.6360499535097368	-0.05495515208380297	1.0564932320930616
82	8	engines.	11	False	google-bert/bert-base-cased	0.4866343047469853	3.467427095398307	8	6	order_meaning1_syn2	expected	The captain gave an order to fire the engines.	4	3336	8.112827478751374	6.610076429678718	-3.142649334280411	23.165157879552336	6.657526735776707	-3.1900996403784	24.290847671769978
83	0	The	12	False	google-bert/bert-base-cased	0.9081611037254332	0.1389798074960708	0	6	order_meaning1_syn2	unexpected	The captain gave an instruction to fire the engines.	4	6500900	15.687451340644257	-0.5489096819893327	0.6878894894854035	0.502635768493734	0.6360499535097368	-0.497070146013666	1.6438978275552636
84	1	captain	12	False	google-bert/bert-base-cased	0.1554929316043853	2.6850790977478027	1	6	order_meaning1_syn2	unexpected	The captain gave an instruction to fire the engines.	4	3968	8.286269452783065	6.446151632102977	-3.761072534355174	42.994514352389864	6.392071361771127	-3.7069922640233246	40.731113669670236
85	2	gave	12	False	google-bert/bert-base-cased	0.398897260427475	1.3259109258651731	2	6	order_meaning1_syn2	unexpected	The captain gave an instruction to fire the engines.	4	19334	9.869672204041397	4.9496339815746975	-3.623723055709524	37.47683675925033	4.102197743362213	-2.7762868174970396	16.059279066375336
86	3	an	12	False	google-bert/bert-base-cased	0.1154343485832214	3.114855527877808	3	6	order_meaning1_syn2	unexpected	The captain gave an instruction to fire the engines.	4	435700	12.984711507260117	2.005524344496285	1.109331183381523	0.329779449310003	1.7928424783017398	1.3220130495760682	0.26659808626181414
87	4	instruction	12	False	google-bert/bert-base-cased	0.0029399620834738	8.40998649597168	4	6	order_meaning1_syn2	unexpected	The captain gave an instruction to fire the engines.	4	1865	7.531552381407289	7.1594555704542815	1.2505309255173982	0.28635272452579363	7.442236454526086	0.9677500414455933	0.37993691946643077
88	5	to	12	False	google-bert/bert-base-cased	0.9927697777748108	0.0104688610881567	5	6	order_meaning1_syn2	unexpected	The captain gave an instruction to fire the engines.	4	3042375	14.928149347056001	0.1687275929131573	-0.1582587318250006	1.171469251878182	0.5018479285740103	-0.4913790674858536	1.6345688470863589
89	6	fire	12	False	google-bert/bert-base-cased	0.0550558902323246	4.182959079742432	6	6	order_meaning1_syn2	unexpected	The captain gave an instruction to fire the engines.	4	15897	9.673948594133059	5.134617768308786	-0.9516586885663543	2.590002105295067	4.3437246752934175	-0.1607655955509859	1.1744096497002647
90	7	the	12	False	google-bert/bert-base-cased	0.6082330346107483	0.7173039317131042	7	6	order_meaning1_syn2	unexpected	The captain gave an instruction to fire the engines.	4	6500900	15.687451340644257	-0.5489096819893327	1.266213613702437	0.2818969744285371	0.6360499535097368	0.08125397820336744	0.921959504088199
91	8	engines.	12	False	google-bert/bert-base-cased	0.47900369646959	3.778247684240341	8	6	order_meaning1_syn2	unexpected	The captain gave an instruction to fire the engines.	4	3336	8.112827478751374	6.610076429678718	-2.8318287454383766	16.976478111441764	6.657526735776707	-2.8792790515363658	17.8014346352531
92	0	He	13	False	google-bert/bert-base-cased	0.2747034728527069	1.8640528917312624	0	7	order_meaning1_syn2	expected	He followed the order without hesitation.	3	622141	13.340923641485727	1.6688584230954682	0.19519446863579426	0.8226746580805747	1.5651897363065217	0.29886315542474073	0.741660894761124
93	1	followed	13	False	google-bert/bert-base-cased	0.0152454739436507	6.035475254058838	1	7	order_meaning1_syn2	expected	He followed the order without hesitation.	3	11223	9.325809621782296	5.463653521559596	0.5718217324992416	0.5644961404663934	4.806242676574129	1.2292325774847086	0.29251697567904933
94	2	the	13	False	google-bert/bert-base-cased	0.4037773013114929	1.30836820602417	2	7	order_meaning1_syn2	expected	He followed the order without hesitation.	3	6500900	15.687451340644257	-0.5489096819893327	1.8572778880135026	0.15609696598360093	0.6360499535097368	0.6723182525144331	0.5105236820638409
95	3	order	13	False	google-bert/bert-base-cased	0.0088685108348727	6.817092418670654	3	7	order_meaning1_syn2	expected	He followed the order without hesitation.	3	24691	10.114234583513786	4.718491325516553	2.0986010931541017	0.12262785326464473	3.8192379057178396	2.9978545129528147	0.049894000547949756
96	4	without	13	False	google-bert/bert-base-cased	0.9889506697654724	0.0160295199602842	4	7	order_meaning1_syn2	expected	He followed the order without hesitation.	3	57243	10.955078112430767	3.9237868945960255	-3.9077573746357412	49.78717270442254	3.007684157834637	-2.991654637874353	19.9186133317671
97	5	hesitation.	13	False	google-bert/bert-base-cased	0.6975908130407333	0.6609820798039436	5	7	order_meaning1_syn2	expected	He followed the order without hesitation.	3	414	6.028278520230698	8.580241194983952	-7.919259115180008	2749.7330553854235	7.873758996906653	-7.212776917102709	1356.654358139204
